120;510
120;510
120;510
120;520
120;530
120;540
120;560
130;580
130;600
130;620
130;640
130;670
130;690
130;710
130;730
130;750
130;760
130;770
130;770
130;770
130;770
130;760
130;750
130;740
140;730
140;710
140;700
140;680
140;670
140;650
140;640
140;640
140;630
140;630
140;640
140;640
140;660
140;670
140;690
140;710
150;730
150;760
150;780
150;810
150;830
150;850
150;860
150;880
150;890
150;900
150;900
150;900
150;890
150;890
150;870
150;860
150;850
160;830
160;820
160;800
160;790
160;780
160;770
160;760
160;760
160;760
160;770
160;780
160;800
160;810
160;830
160;860
160;880
160;900
170;930
170;950
170;970
170;990
170;1010
170;1020
170;1030
170;1030
170;1030
170;1030
170;1020
170;1010
170;1000
170;990
170;970
170;960
180;940
180;930
180;920
180;910
180;900
180;900
180;900
180;910
180;910
180;930
180;940
180;960
180;990
180;1010
180;1030
180;1060
180;1080
190;1100
190;1120
190;1140
190;1160
190;1170
190;1170
190;1180
190;1170
190;1170
190;1160
190;1150
190;1140
190;1120
190;1110
190;1090
190;1080
190;1070
200;1060
200;1050
200;1040
200;1040
200;1050
200;1060
200;1070
200;1080
200;1100
200;1120
200;1150
200;1170
200;1200
200;1220
200;1240
200;1260
210;1280
210;1300
210;1310
210;1320
210;1320
210;1330
210;1320
210;1320
210;1310
210;1290
210;1280
210;1270
210;1250
210;1240
210;1220
210;1210
210;1200
220;1200
220;1200
220;1200
220;1210
220;1220
220;1230
220;1250
220;1270
220;1290
220;1320
220;1340
220;1370
220;1390
220;1410
220;1430
220;1450
220;1460
230;1470
230;1480
230;1480
230;1480
230;1480
230;1470
230;1460
230;1450
230;1430
230;1420
230;1400
230;1390
230;1380
230;1370
230;1360
230;1360
240;1360
240;1360
240;1370
240;1390
240;1400
240;1420
240;1440
240;1470
240;1490
240;1520
240;1540
240;1570
240;1590
240;1610
240;1620
240;1640
240;1640
250;1650
250;1650
250;1650
250;1640
250;1630
250;1620
250;1600
250;1590
250;1580
250;1560
250;1550
250;1540
250;1530
250;1530
250;1530
250;1530
250;1540
260;1550
260;1570
260;1580
260;1610
260;1630
260;1650
260;1680
260;1700
260;1730
260;1750
260;1770
260;1790
260;1800
260;1810
260;1820
260;1820
270;1820
270;1820
270;1810
270;1800
270;1780
270;1770
270;1760
270;1740
270;1730
270;1720
270;1710
270;1710
270;1700
270;1710
270;1710
270;1720
270;1740
280;1750
280;1770
280;1800
280;1820
280;1850
280;1870
280;1900
280;1920
280;1940
280;1960
280;1980
280;1990
280;2000
280;2000
280;2000
280;2000
280;1990
290;1980
290;1970
290;1960
290;1950
290;1930
290;1920
290;1910
290;1900
290;1890
290;1890
290;1890
290;1890
290;1900
290;1920
290;1930
290;1950
